vibe,coverImageUrl,timezone,arrondissement,geoLat,domainDominantKey,iconKey,type,geoLng,domainRanking,province,sotsRecent30Score,difficultyTier,totalVotes,domainKey,systemId,active,codePostal,sotsGlobalScore,styleTags,radiusKm,name,adresse,parentCheckpointId,pays,id,created_date,updated_date,created_by_id,is_sample
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/495813583_18480619762068080_6575952870997305754_n_kzma4q.jpg","America/Toronto","Le Plateau-Mont-Royal","45.51663923593665","","🪩","Club","-73.57893497057005","[]","QC","0","1","0","","NC-0000000118","true","","0","[]","0.1","Barbossa","3956 boulevard Saint-Laurent","","CA","69ce5852314e03da4ab945a0","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/491442479_17910490410109766_6719419939190644166_n_gw4ewc.jpg","America/Toronto","Ville-Marie","45.51690368889309","","👠","Cabaret","-73.55743516605705","[]","QC","0","1","0","","NC-0000000306","true","","0","[]","0.1","Bernard","","","CA","69ce5852314e03da4ab945a1","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774990111/microrave/avatars/cwnneg9v7lzzllihvccg.jpg","America/Toronto","Rosemont–La Petite-Patrie","45.53225211509501","","🍻","Bar","-73.60688328179054","[]","QC","0","","0","","NC-0000000045","true","","0","[]","0.1","L'HÉMISPHÈRE GAUCHE","221 rue Beaubien E","","CA","69ce5852314e03da4ab94550","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774916745/microrave/avatars/veg7ft7ejngrsbch1dfd.jpg","America/Toronto","Rosemont–La Petite-Patrie","45.53577309793415","","🍻","Bar","-73.60255399206761","[]","QC","0","","0","","NC-0000000061","true","","0","[]","0.1","Spaghetti Western","6390 rue Saint-Hubert","","CA","69ce5852314e03da4ab94555","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Ville-Marie","45.54237319469041","","🎪","Salle de spectacle","-73.58826780180082","[]","QC","0","1","0","","NC-0000000015","false","","0","[]","0.1","La Récré","","","CA","69ce5852314e03da4ab94565","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Ahuntsic–Cartierville","45.54715974723588","","👩‍💻","Coworking","-73.66554105743346","[]","QC","0","1","0","","NC-0000000185","false","","0","[]","0.1","VanHub","80 rue Fleury O","","CA","69ce5852314e03da4ab9456f","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/12328003_1550804615213176_1264439090_a_yy9zk3.jpg","America/Toronto","Ville-Marie","45.51631484761597","","🍻","Bar","-73.56583924650367","[]","QC","0","","0","","NC-0000000068","true","","0","[]","0.1","ARCADE MTL","2031 rue Saint-Denis","","CA","69ce5852314e03da4ab9459e","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774959838/microrave/avatars/tjsnubu3jtjziuvppgst.jpg","America/Toronto","Villeray–Saint-Michel–Parc-Extension","45.53936972423009","","🍻","Bar","-73.62366656572283","[]","QC","0","1","0","","NC-0000000027","true","","0","[]","0.1","MISS VILLERAY","220 rue Villeray","","CA","69ce5852314e03da4ab9455d","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/429955806_1067742364343627_6507722375220395846_n_ysjcog.jpg","America/Toronto","Ville-Marie","45.51570097562181","","🍻","Bar","-73.56444561341432","[]","QC","0","","0","","NC-0000000143","true","H2X 3K8","0","[]","0.1","Point Bar Lounge","2017 R. Saint-Denis","","CA","69ce5852314e03da4ab94595","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774917070/microrave/avatars/gsxx7a0lgkjytewzyxke.jpg","America/Toronto","Ville-Marie","45.51604722839407","","🍻","Bar","-73.55819428832318","[]","QC","0","","0","","NC-0000000158","true","","0","[]","0.1","LE STEREO NIGHT CLUB","858 rue Sainte-Catherine E","","CA","69ce5852314e03da4ab94598","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774918097/microrave/avatars/qaoxbwujk5ynnvpgpi3j.jpg","America/Toronto","Rosemont–La Petite-Patrie","45.53970555820031","","🍸","Bistro","-73.59951834039992","[]","QC","0","","0","","NC-0000000040","true","","0","[]","0.1","VINVINVIN","1290 rue Beaubien E","","CA","69ce5852314e03da4ab9455e","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/272860785_474586504141779_1235107240289661689_n_kyrvgr.jpg","America/Toronto","Villeray–Saint-Michel–Parc-Extension","45.55451331600748","music","🍻","Bar","-73.60089433374381","[{""weight"":1,""key"":""music""}]","QC","0","1","0","","NC-0000000011","true","","0","[]","0.1","Le Club L","2570 rue Jean-Talon E","","CA","69ce5852314e03da4ab94571","2026-04-02T11:51:46.972000","2026-04-20T14:46:00.824000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774916551/microrave/avatars/sbqrs7jdc5ftxax8utvi.jpg","America/Toronto","Ville-Marie","45.512416","music","🪩","Club","-73.562192","[{""weight"":0.8333,""key"":""music""},{""weight"":0.1667,""key"":""humour""}]","QC","0","","0","music","NC-0000000149","true","H2X 3C5","0","[]","0.1","Newspeak","1403 Rue Ste-Élisabeth","","CA","69ce5852314e03da4ab94589","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Ville-Marie","45.51622036858339","","🍻","Bar","-73.56567519648935","[]","QC","0","1","0","","NC-0000000096","false","","0","[]","0.1","ENTREPRISE POINT BAR INC.","2017 rue Saint-Denis","","CA","69ce5852314e03da4ab9459c","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774917246/microrave/avatars/m6tjm7dacqusxnogk0vm.jpg","America/Toronto","Ville-Marie","45.52545638005083","","👠","Cabaret","-73.55946308326513","[]","QC","0","1","0","","NC-0000000305","true","H2L 1S7","0","[]","0.1","Lion d'Or","1676 Rue Ontario E","","CA","69ce5852314e03da4ab9453b","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Le Plateau-Mont-Royal","45.52948029328662","music","🍻","Bar","-73.59036811911177","[{""weight"":0.6667,""key"":""music""},{""weight"":0.3333,""key"":""art""}]","QC","0","1","0","","NC-0000000090","false","","0","[]","0.1","Bar La Remise","540 rue Boucher","","CA","69ce5852314e03da4ab94547","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/10957265_1528030794143986_95085403_a_fsg8hl.jpg","America/Toronto","Rosemont–La Petite-Patrie","45.53056276625585","","🍸","Cabaret","-73.60792709454614","[]","QC","0","","0","","NC-0000000031","true","","0","[]","0.1","NOTRE DAME DES QUILLES","32 rue Beaubien E","","CA","69ce5852314e03da4ab94549","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"chill","https://res.cloudinary.com/dnp8eionl/image/upload/v1774916909/575293992_18538224961039613_7019734105126470963_n_pacnk9.jpg","America/Toronto","Ville-Marie","45.46580000415213","","","Bar","-73.56681631268911","[]","QC","0","1","0","","NC-0000000309","true","H4G 1V1","0","[]","5","La Betise","3807 Rue Wellington","","CA","69ce5852314e03da4ab94535","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774918753/microrave/avatars/m2r0raf8bozfvf8gdhoh.jpg","America/Toronto","Rosemont–La Petite-Patrie","45.52999028797008","music","🍺","Pub","-73.6157989155511","[{""weight"":0.5,""key"":""music""},{""weight"":0.5,""key"":""humour""}]","QC","0","","0","","NC-0000000039","true","","0","[]","0.1","Wills","6729 rue Joseph-Tison","","CA","69ce5852314e03da4ab94548","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"","","America/Toronto","Le Plateau-Mont-Royal","45.527459076388034","","👩‍💻","Coworking","-73.60845999888902","[]","QC","0","","0","","NC-0000000179","false","","0","[]","0.1","Le 139","139 avenue Van Horne","","CA","69ce5852314e03da4ab94540","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Rosemont–La Petite-Patrie","45.52895832992859","","🍻","Bar","-73.60612733272497","[]","QC","0","1","0","","NC-0000000028","false","","0","[]","0.1","T-rapie","6246 boulevard Saint-Laurent","","CA","69ce5852314e03da4ab94544","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"","","America/Toronto","Le Plateau-Mont-Royal","45.53079837043391","","👩‍💻","Coworking","-73.58401105481077","[]","QC","0","","0","","NC-0000000176","false","","0","[]","0.1","Espace santé 1133","1133 boulevard Saint-Joseph E","","CA","69ce5852314e03da4ab9454a","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Le Plateau-Mont-Royal","45.53155405452238","","🍻","Bar","-73.57567689753155","[]","QC","0","1","0","","NC-0000000083","false","","0","[]","0.1","LA SOCIETE LES ENFANTS DU ROCK INC.","1550 avenue du Mont-Royal E","","CA","69ce5852314e03da4ab9454c","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Ville-Marie","45.660198416620105","music","🎤","Karaoké","-73.50917796997078","[{""weight"":1,""key"":""music""}]","QC","0","1","0","","NC-0000000012","false","","0","[]","0.1","La boite à Chantal","13305 rue Sherbrooke E","","CA","69ce5852314e03da4ab94538","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/27893997_348359702334750_2981019972748181504_n_rmjohe.jpg","America/Toronto","Ville-Marie","45.52504459425493","","🍻","Bar","-73.56025140156711","[]","QC","0","1","0","","NC-0000000106","true","","0","[]","0.1","GRENADE BAR","1603 rue Ontario E","","CA","69ce5852314e03da4ab9453a","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774919259/microrave/avatars/yey3lkbzp14nse8yugp0.jpg","America/Toronto","Le Plateau-Mont-Royal","45.52682186274183","music","🍸","Bistro","-73.58869128783174","[{""weight"":1,""key"":""music""}]","QC","0","","0","","NC-0000000067","true","","0","[]","0.1","Bar la marche à côté","5043 rue Saint-Denis","","CA","69ce5852314e03da4ab9453d","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"","","America/Toronto","Le Plateau-Mont-Royal","45.526937351460695","","👩‍💻","Coworking","-73.57494253422202","[]","QC","0","","0","","NC-0000000175","false","","0","[]","0.1","Halte 24/7","4284 rue De La Roche","","CA","69ce5852314e03da4ab9453e","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774919158/microrave/avatars/wlwxaitrmobdbuas9cqj.jpg","America/Toronto","Le Plateau-Mont-Royal","45.52716543556797","","🍻","Bar","-73.60214022698214","[]","QC","0","","0","","NC-0000000128","true","","0","[]","0.1","PING PONG CLUB","5788 boulevard Saint-Laurent","","CA","69ce5852314e03da4ab9453f","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774916909/microrave/avatars/tmn9kwnypea9g0sueec9.jpg","America/Toronto","Le Plateau-Mont-Royal","45.52485719569524","","👩‍💻","Coworking","-73.5964127543962","[]","QC","0","","0","","NC-0000000178","true","","0","[]","0.1","Aux angles ronds","5333 boulevard Saint-Laurent","","CA","69ce5852314e03da4ab94539","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/491438301_1192681322327179_6481598417333188852_n_jpxrp2.jpg","America/Toronto","Rosemont–La Petite-Patrie","45.529112798392674","music","🍻","Bar","-73.61108448232362","[{""weight"":1,""key"":""music""}]","QC","0","1","0","","NC-0000000029","true","","0","[]","0.1","Bobby's","129 rue Beaubien O","","CA","69ce5852314e03da4ab94545","2026-04-02T11:51:46.971000","2026-04-20T14:46:05.278000","698c747aee05acfdd23ea578","false"
"","","America/Toronto","Le Plateau-Mont-Royal","45.52792188144364","video","🍺","Pub","-73.57949880952908","[{""weight"":0.3333,""key"":""video""},{""weight"":0.3333,""key"":""humour""},{""weight"":0.3333,""key"":""music""}]","QC","0","","0","","NC-0000000071","false","","0","[]","0.1","BAR CHEZ BAPTISTE","1045 avenue du Mont-Royal E","","CA","69ce5852314e03da4ab94541","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/microrave/avatars/i00tnstqlbmcp5o3e5m1.jpg","America/Toronto","Le Plateau-Mont-Royal","45.52832017087725","","🍻","Bar","-73.57869275415413","[]","QC","0","","0","","NC-0000000142","true","","0","[]","0.1","BARRACA RHUMERIE & TAPAS INC.","1134 avenue du Mont-Royal E","","CA","69ce5852314e03da4ab94542","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"","","America/Toronto","Ville-Marie","45.52832066231324","","👩‍💻","Coworking","-73.54675539988862","[]","QC","0","","0","","NC-0000000173","false","","0","[]","0.1","Adrianna Espace Collectif","2400 rue Sainte-Catherine E","","CA","69ce5852314e03da4ab94543","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/microrave/avatars/e5yecpsc7ly0tzxl2rrm.jpg","America/Toronto","Rosemont–La Petite-Patrie","45.53111515793257","","🍻","Bar","-73.61095284118728","[]","QC","0","1","0","","NC-0000000008","true","","0","[]","0.1","TAVERNE COBRA","6584 boulevard Saint-Laurent","","CA","69ce5852314e03da4ab9454b","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"mainstream","","America/Toronto","Ville-Marie","46.80662279217683","","","Club","-71.21624925263892","[]","QC","0","1","0","","NC-0000000308","false","G1R 2K5","0","[]","5","Le Dagobert","600 Grande Allée E","","CA","69ce5852314e03da4ab94536","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Ville-Marie","45.640939753651324","music","🍻","Bar","-73.50133171133344","[{""weight"":0.5556,""key"":""music""},{""weight"":0.2222,""key"":""humour""},{""weight"":0.2222,""key"":""video""}]","QC","0","1","0","","NC-0000000019","false","","0","[]","0.1","BAR LANJEU","1300 boulevard Saint-Jean-Baptiste","","CA","69ce5852314e03da4ab94537","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"chill","https://res.cloudinary.com/dnp8eionl/image/upload/v1774959627/microrave/avatars/nyhnp3vqsan1t8gpzau3.jpg","America/Toronto","Le Plateau-Mont-Royal","45.5258790176364","","🍻","Bar","-73.58144509378796","[]","QC","0","1","0","","NC-0000000086","true","","0","[]","0.1","TAVERNE ST-SACREMENT","775 avenue du Mont-Royal E","","CA","69ce5852314e03da4ab9453c","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
"chill","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/microrave/avatars/gyjnm2qyyc1nsdppoquw.jpg","America/Toronto","Le Plateau-Mont-Royal","45.52911493401518","","🍸","Bistro","-73.57796133117644","[]","QC","0","1","0","","NC-0000000087","true","","0","[]","0.1","ROUGE GORGE","1234 avenue du Mont-Royal E","","CA","69ce5852314e03da4ab94546","2026-04-02T11:51:46.971000","2026-04-02T11:51:46.971000","698c747aee05acfdd23ea578","false"
