centerLng,sceneScore,sceneKey,sceneName,active,lastComputedAt,centerLat,checkpointSystemIds,checkpointCount,activeMomentCount,domainKey,id,created_date,updated_date,created_by_id,is_sample
"-73.61106497347707","140","music_NC-0000000008-NC-0000000028-NC-0000000029-NC-0000000031","Scène music — TAVERNE COBRA","false","2026-04-01T02:27:38.167Z","45.530547763709194","[""NC-0000000008"",""NC-0000000028"",""NC-0000000029"",""NC-0000000031"",""NC-0000000039"",""NC-0000000059"",""NC-0000000060""]","7","0","music","69b328804d5a82d7f5ffd9ca","2026-03-12T20:56:32.963000","2026-04-01T02:28:22.189000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"-73.60430134448802","180","music_NC-0000000006-NC-0000000010-NC-0000000018-NC-0000000036","Scène music — NACHO LIBRE","false","2026-04-01T02:27:38.167Z","45.53690948042611","[""NC-0000000006"",""NC-0000000010"",""NC-0000000018"",""NC-0000000036"",""NC-0000000040"",""NC-0000000045"",""NC-0000000061"",""NC-0000000062"",""NC-0000000249""]","9","0","music","69b32880131bb0b8c8e2d062","2026-03-12T20:56:32.070000","2026-04-01T02:28:22.432000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"-73.56784802684011","160","music_NC-0000000098-NC-0000000109-NC-0000000110-NC-0000000119","Scène music — La porte","false","2026-04-01T02:27:38.167Z","45.51188973583487","[""NC-0000000098"",""NC-0000000109"",""NC-0000000110"",""NC-0000000119"",""NC-0000000125"",""NC-0000000126"",""NC-0000000163"",""NC-0000000184""]","8","0","music","69b3287fef9868f18795e715","2026-03-12T20:56:31.863000","2026-04-01T02:28:22.595000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"-73.59470454513848","240","music_NC-0000000067-NC-0000000070-NC-0000000081-NC-0000000090","Scène music — Bar la marche à côté","false","2026-04-01T02:27:38.167Z","45.52410778011927","[""NC-0000000067"",""NC-0000000070"",""NC-0000000081"",""NC-0000000090"",""NC-0000000103"",""NC-0000000117"",""NC-0000000128"",""NC-0000000135"",""NC-0000000177"",""NC-0000000178"",""NC-0000000205"",""NC-0000000209""]","12","0","music","69b3287f12cb823a1bb74a1f","2026-03-12T20:56:31.692000","2026-04-01T02:28:22.793000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"-73.5809654315155","355","music_NC-0000000069-NC-0000000078-NC-0000000080-NC-0000000085","Scène music — BAR SALON MR250","false","2026-04-01T02:27:38.167Z","45.51983909745115","[""NC-0000000069"",""NC-0000000078"",""NC-0000000080"",""NC-0000000085"",""NC-0000000107"",""NC-0000000112"",""NC-0000000115"",""NC-0000000116"",""NC-0000000118"",""NC-0000000121"",""NC-0000000123"",""NC-0000000130"",""NC-0000000134"",""NC-0000000141"",""NC-0000000148"",""NC-0000000150"",""NC-0000000155""]","17","0","music","69b3287f05fa11ed5f6624e6","2026-03-12T20:56:31.446000","2026-04-01T02:28:23.041000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"-73.57803025793038","180","music_NC-0000000071-NC-0000000076-NC-0000000083-NC-0000000086","Scène music — BAR CHEZ BAPTISTE","false","2026-04-01T02:27:38.167Z","45.53024120015632","[""NC-0000000071"",""NC-0000000076"",""NC-0000000083"",""NC-0000000086"",""NC-0000000087"",""NC-0000000108"",""NC-0000000142"",""NC-0000000146"",""NC-0000000176""]","9","0","music","69b3287fd167a98cdc8d6614","2026-03-12T20:56:31.018000","2026-04-01T02:28:23.244000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"-73.56005421380337","500","music_NC-0000000075-NC-0000000077-NC-0000000089-NC-0000000094","Scène music — MINERAL","false","2026-04-01T02:27:38.167Z","45.517503278172065","[""NC-0000000075"",""NC-0000000077"",""NC-0000000089"",""NC-0000000094"",""NC-0000000095"",""NC-0000000096"",""NC-0000000097"",""NC-0000000102"",""NC-0000000106"",""NC-0000000114"",""NC-0000000120"",""NC-0000000127"",""NC-0000000132"",""NC-0000000143"",""NC-0000000147"",""NC-0000000149"",""NC-0000000151"",""NC-0000000152"",""NC-0000000153"",""NC-0000000156"",""NC-0000000158"",""NC-0000000164"",""NC-0000000202"",""NC-0000000203"",""NC-0000000207""]","25","0","music","69b3287eaf37e2b33c7b2e54","2026-03-12T20:56:30.840000","2026-04-01T02:28:23.518000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"-73.57402196198495","360","music_NC-0000000074-NC-0000000082-NC-0000000084-NC-0000000088","Scène music — Speakeasy","false","2026-04-03T13:18:06.202Z","45.49841551850337","[""NC-0000000074"",""NC-0000000082"",""NC-0000000084"",""NC-0000000088"",""NC-0000000104"",""NC-0000000111"",""NC-0000000113"",""NC-0000000124"",""NC-0000000129"",""NC-0000000131"",""NC-0000000133"",""NC-0000000137"",""NC-0000000138"",""NC-0000000144"",""NC-0000000211"",""NC-0000000212"",""NC-0000000214"",""NC-0000000303""]","18","0","music","69b3287edc0638706a412c7f","2026-03-12T20:56:30.704000","2026-04-03T13:18:32.785000","service_eb508f39-ce3d-4391-bb12-d4211c02ede9","false"
"-73.59524542480375","60","music_NC-0000000103-NC-0000000117-NC-0000000177","Scène music — BAR HENRIETTA","false","2026-03-12T20:56:29.950Z","45.52112975849018","[""NC-0000000103"",""NC-0000000117"",""NC-0000000177""]","3","0","music","69b0a8f327173679b19c07c3","2026-03-10T23:27:47.481000","2026-03-12T20:57:14.900000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.62108274520999","100","music_NC-0000000009-NC-0000000044-NC-0000000167-NC-0000000182","Scène music — LE RECORD","","2026-03-10T23:27:38.600Z","45.54208566133663","[""NC-0000000009"",""NC-0000000044"",""NC-0000000167"",""NC-0000000182"",""NC-0000000183""]","5","0","music","69b0a8f3126475a07213730e","2026-03-10T23:27:47.239000","2026-03-10T23:27:47.239000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.59709279126764","60","music_NC-0000000011-NC-0000000066-NC-0000000166","Scène music — Le Club L","false","2026-04-01T02:27:38.167Z","45.55742663027354","[""NC-0000000011"",""NC-0000000066"",""NC-0000000166""]","3","0","music","69b0a8f29d0287a227cd6d86","2026-03-10T23:27:46.293000","2026-04-01T02:28:23.847000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.57877078464473","60","music_NC-0000000005-NC-0000000241-NC-0000000242","Scène music — CAFÉ MERCEDES","","2026-03-10T23:27:38.600Z","45.59763543648696","[""NC-0000000005"",""NC-0000000241"",""NC-0000000242""]","3","0","music","69b0a8f2429ff9a05a157db3","2026-03-10T23:27:46.065000","2026-03-10T23:27:46.065000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.62831529990517","100","music_NC-0000000021-NC-0000000027-NC-0000000035-NC-0000000041","Scène music — Brasserie Etoh","","2026-03-10T23:27:38.600Z","45.54260436234468","[""NC-0000000021"",""NC-0000000027"",""NC-0000000035"",""NC-0000000041"",""NC-0000000239""]","5","0","music","69b0a8f1a0293a64480a13fc","2026-03-10T23:27:45.834000","2026-03-10T23:27:45.834000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.59603097578517","140","music_NC-0000000081-NC-0000000128-NC-0000000135-NC-0000000178","Scène music — LE MOINEAU (SPARROW)","","2026-03-10T23:27:38.600Z","45.52505421776416","[""NC-0000000081"",""NC-0000000128"",""NC-0000000135"",""NC-0000000178"",""NC-0000000205"",""NC-0000000209"",""NC-0000000234""]","7","0","music","69b0a8f1ad87685bd3b7e29d","2026-03-10T23:27:45.566000","2026-03-10T23:27:45.566000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.57833321438252","200","music_NC-0000000078-NC-0000000080-NC-0000000116-NC-0000000118","Scène music — BAYOU CAFE BAR","","2026-03-10T23:27:38.600Z","45.517798260805485","[""NC-0000000078"",""NC-0000000080"",""NC-0000000116"",""NC-0000000118"",""NC-0000000123"",""NC-0000000130"",""NC-0000000155"",""NC-0000000215"",""NC-0000000231"",""NC-0000000232""]","10","0","music","69b0a8f13ac3ab98afb0daf4","2026-03-10T23:27:45.316000","2026-03-10T23:27:45.316000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.5856592400248","80","music_NC-0000000015-NC-0000000204-NC-0000000228-NC-0000000229","Scène music — La Récré","","2026-03-10T23:27:38.600Z","45.53995914719379","[""NC-0000000015"",""NC-0000000204"",""NC-0000000228"",""NC-0000000229""]","4","0","music","69b0a8ef41ec83e80cceadf1","2026-03-10T23:27:43.201000","2026-03-10T23:27:43.201000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.55173080360512","120","music_NC-0000000089-NC-0000000152-NC-0000000173-NC-0000000203","Scène music — BAR LE STUD","","2026-03-10T23:27:38.600Z","45.52272903214427","[""NC-0000000089"",""NC-0000000152"",""NC-0000000173"",""NC-0000000203"",""NC-0000000207"",""NC-0000000227""]","6","0","music","69b0a8eeae2250ea709de473","2026-03-10T23:27:42.938000","2026-03-10T23:27:42.938000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.56085322293666","60","music_NC-0000000165-NC-0000000224-NC-0000000230","Scène music — Kampus Coworking","","2026-03-10T23:27:38.600Z","45.53836310935312","[""NC-0000000165"",""NC-0000000224"",""NC-0000000230""]","3","0","music","69b0a8ee008594cb9f1e2615","2026-03-10T23:27:42.692000","2026-03-10T23:27:42.692000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.56389816362304","580","music_NC-0000000075-NC-0000000077-NC-0000000094-NC-0000000095","Scène music — MINERAL","","2026-03-10T23:27:38.600Z","45.51601893324414","[""NC-0000000075"",""NC-0000000077"",""NC-0000000094"",""NC-0000000095"",""NC-0000000096"",""NC-0000000097"",""NC-0000000098"",""NC-0000000102"",""NC-0000000107"",""NC-0000000110"",""NC-0000000114"",""NC-0000000120"",""NC-0000000125"",""NC-0000000126"",""NC-0000000127"",""NC-0000000132"",""NC-0000000143"",""NC-0000000147"",""NC-0000000149"",""NC-0000000151"",""NC-0000000153"",""NC-0000000156"",""NC-0000000158"",""NC-0000000164"",""NC-0000000193"",""NC-0000000222"",""NC-0000000223"",""NC-0000000225"",""NC-0000000233""]","29","0","music","69b0a8eee084907fd6079f29","2026-03-10T23:27:42.461000","2026-03-10T23:27:42.461000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.60402615245282","60","music_NC-0000000201-NC-0000000220-NC-0000000221","Scène music — CPAM AM 1410","","2026-03-10T23:27:38.600Z","45.56613344463082","[""NC-0000000201"",""NC-0000000220"",""NC-0000000221""]","3","0","music","69b0a8ee687dcc1af386d6c2","2026-03-10T23:27:42.297000","2026-03-10T23:27:42.297000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.57297094657072","340","music_NC-0000000082-NC-0000000084-NC-0000000088-NC-0000000105","Scène music — Jack saloon","","2026-03-10T23:27:38.600Z","45.50133433936395","[""NC-0000000082"",""NC-0000000084"",""NC-0000000088"",""NC-0000000105"",""NC-0000000111"",""NC-0000000113"",""NC-0000000124"",""NC-0000000129"",""NC-0000000131"",""NC-0000000137"",""NC-0000000138"",""NC-0000000186"",""NC-0000000187"",""NC-0000000188"",""NC-0000000197"",""NC-0000000216"",""NC-0000000276""]","17","0","music","69b093eb47ee0a17d8b32abc","2026-03-10T21:58:03.636000","2026-03-10T23:27:42.036000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.5870034872792","100","music_NC-0000000033-NC-0000000043-NC-0000000056-NC-0000000170","Scène music — Messorem","","2026-03-10T23:27:38.600Z","45.472653376316586","[""NC-0000000033"",""NC-0000000043"",""NC-0000000056"",""NC-0000000170"",""NC-0000000274""]","5","0","music","69b093eaf1248ed5824a8b94","2026-03-10T21:58:02.387000","2026-03-10T23:27:41.851000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.58445737947174","360","music_NC-0000000067-NC-0000000069-NC-0000000070-NC-0000000085","Scène music — Bar la marche à côté","","2026-03-10T23:27:38.600Z","45.524013268555585","[""NC-0000000067"",""NC-0000000069"",""NC-0000000070"",""NC-0000000085"",""NC-0000000086"",""NC-0000000090"",""NC-0000000112"",""NC-0000000115"",""NC-0000000121"",""NC-0000000134"",""NC-0000000141"",""NC-0000000148"",""NC-0000000150"",""NC-0000000154"",""NC-0000000159"",""NC-0000000176"",""NC-0000000236"",""NC-0000000272""]","18","0","music","69b093e6eb103bda49f36341","2026-03-10T21:57:58.570000","2026-03-10T23:27:41.610000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.57766527313565","100","music_NC-0000000074-NC-0000000104-NC-0000000133-NC-0000000144","Scène music — Speakeasy","","2026-03-10T23:27:38.600Z","45.49523578410833","[""NC-0000000074"",""NC-0000000104"",""NC-0000000133"",""NC-0000000144"",""NC-0000000270""]","5","0","music","69b093e5498ee927af59e58a","2026-03-10T21:57:57.486000","2026-03-10T23:27:41.427000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.56051793794708","80","music_NC-0000000106-NC-0000000226-NC-0000000268-NC-0000000273","Scène music — GRENADE BAR","","2026-03-10T23:27:38.600Z","45.52748192197384","[""NC-0000000106"",""NC-0000000226"",""NC-0000000268"",""NC-0000000273""]","4","0","music","69b093e43f7201fd76f6d651","2026-03-10T21:57:56.519000","2026-03-10T23:27:41.193000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.57600242230495","220","music_NC-0000000071-NC-0000000076-NC-0000000083-NC-0000000087","Scène music — BAR CHEZ BAPTISTE","","2026-03-10T23:27:38.600Z","45.53083368307175","[""NC-0000000071"",""NC-0000000076"",""NC-0000000083"",""NC-0000000087"",""NC-0000000108"",""NC-0000000142"",""NC-0000000146"",""NC-0000000175"",""NC-0000000235"",""NC-0000000266"",""NC-0000000267""]","11","0","music","69b093e22a91b6ab8e8c8261","2026-03-10T21:57:54.073000","2026-03-10T23:27:41.028000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.65239033388369","100","music_NC-0000000064-NC-0000000169-NC-0000000194-NC-0000000247","Scène music — Silo","","2026-03-10T23:27:38.600Z","45.541403361525724","[""NC-0000000064"",""NC-0000000169"",""NC-0000000194"",""NC-0000000247"",""NC-0000000264""]","5","0","music","69b093e13bd7cc46e07c0122","2026-03-10T21:57:53.069000","2026-03-10T23:27:40.823000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.57305955017694","60","music_NC-0000000034-NC-0000000245-NC-0000000263","Scène music — Church st- Pub.","","2026-03-10T23:27:38.600Z","45.46078386951809","[""NC-0000000034"",""NC-0000000245"",""NC-0000000263""]","3","0","music","69b093e0ffad41e94fa898d9","2026-03-10T21:57:52.361000","2026-03-10T23:27:40.572000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.56624803298892","80","music_NC-0000000049-NC-0000000050-NC-0000000261-NC-0000000262","Scène music — LE TREFLE DE VERDUN","","2026-03-10T23:27:38.600Z","45.45543930156652","[""NC-0000000049"",""NC-0000000050"",""NC-0000000261"",""NC-0000000262""]","4","0","music","69b093df4a677f6c0daf2037","2026-03-10T21:57:51.439000","2026-03-10T23:27:40.328000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.56621956039986","80","music_NC-0000000052-NC-0000000053-NC-0000000054-NC-0000000168","Scène music — LE PARLOIR - CAVES PRIVEES INC.","false","2026-04-03T13:18:06.202Z","45.48994880257921","[""NC-0000000052"",""NC-0000000053"",""NC-0000000054"",""NC-0000000168""]","4","0","music","69b093de560a26125b1c081f","2026-03-10T21:57:50.094000","2026-04-03T13:18:32.971000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.67996125498028","80","music_NC-0000000002-NC-0000000257-NC-0000000258-NC-0000000260","Scène music — District 961","","2026-03-10T23:27:38.600Z","45.51073173536626","[""NC-0000000002"",""NC-0000000257"",""NC-0000000258"",""NC-0000000260""]","4","0","music","69b093dd48bb2b7cf58fd8cd","2026-03-10T21:57:49.105000","2026-03-10T23:27:39.841000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.55713904080203","300","music_NC-0000000092-NC-0000000101-NC-0000000119-NC-0000000122","Scène music — Lola  Lola Lolita","","2026-03-10T23:27:38.600Z","45.507835514190766","[""NC-0000000092"",""NC-0000000101"",""NC-0000000119"",""NC-0000000122"",""NC-0000000140"",""NC-0000000157"",""NC-0000000160"",""NC-0000000163"",""NC-0000000189"",""NC-0000000198"",""NC-0000000202"",""NC-0000000206"",""NC-0000000253"",""NC-0000000255"",""NC-0000000256""]","15","0","music","69b093d901b7de04c4af80ac","2026-03-10T21:57:45.735000","2026-03-10T23:27:39.581000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.55920389487261","260","music_NC-0000000072-NC-0000000073-NC-0000000079-NC-0000000091","Scène music — Hang","false","2026-04-20T14:28:33.067Z","45.50092912447384","[""NC-0000000072"",""NC-0000000073"",""NC-0000000079"",""NC-0000000091"",""NC-0000000093"",""NC-0000000101"",""NC-0000000139"",""NC-0000000160"",""NC-0000000161"",""NC-0000000190"",""NC-0000000191"",""NC-0000000192"",""NC-0000000208""]","13","0","music","69b093d52923c2fe54b6cc9c","2026-03-10T21:57:41.731000","2026-04-20T14:28:37.562000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.61273515348027","240","music_NC-0000000008-NC-0000000028-NC-0000000029-NC-0000000039","Scène music — TAVERNE COBRA","","2026-03-10T23:27:38.600Z","45.53040305180762","[""NC-0000000008"",""NC-0000000028"",""NC-0000000029"",""NC-0000000039"",""NC-0000000059"",""NC-0000000060"",""NC-0000000179"",""NC-0000000180"",""NC-0000000181"",""NC-0000000237"",""NC-0000000240"",""NC-0000000250""]","12","0","music","69b093d3abc5bce424e583e9","2026-03-10T21:57:39.791000","2026-03-10T23:27:39.245000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
"-73.60463720512216","240","music_NC-0000000006-NC-0000000010-NC-0000000018-NC-0000000031","Scène music — NACHO LIBRE","","2026-03-10T23:27:38.600Z","45.53607771343689","[""NC-0000000006"",""NC-0000000010"",""NC-0000000018"",""NC-0000000031"",""NC-0000000036"",""NC-0000000040"",""NC-0000000045"",""NC-0000000061"",""NC-0000000062"",""NC-0000000238"",""NC-0000000249"",""NC-0000000271""]","12","0","music","69b093d12f44d88897c2968e","2026-03-10T21:57:37.650000","2026-03-10T23:27:39.009000","service_20f63310-1e7c-45d0-b0d5-32d80f7be796","false"
