level,totalDrops,xp,userId,domainKey,lastDropAt,updatedAt,id,created_date,updated_date,created_by_id,is_sample
"1","0","0","69a0f98dc601eab3812fc043","food","","2026-02-27T01:56:42.904Z","69a0f9dbe404521bca75599b","2026-02-27T01:56:43.055000","2026-02-27T01:56:43.055000","69a0f98dc601eab3812fc043","false"
"1","0","0","69a0f98dc601eab3812fc043","photo","","2026-02-27T01:56:40.234Z","69a0f9d84b42c64cff82c176","2026-02-27T01:56:40.406000","2026-02-27T01:56:40.406000","69a0f98dc601eab3812fc043","false"
"1","0","0","69a0f98dc601eab3812fc043","video","","2026-02-27T01:56:37.313Z","69a0f9d5cc7006433ecc8155","2026-02-27T01:56:37.446000","2026-02-27T01:56:37.446000","69a0f98dc601eab3812fc043","false"
"2","1","560","69a0f98dc601eab3812fc043","music","2026-03-29T01:51:24.772Z","2026-03-29T01:51:24.772Z","69a0f9d17b01dbd55f36f8c2","2026-02-27T01:56:33.716000","2026-03-29T01:51:24.928000","69a0f98dc601eab3812fc043","false"
"1","2","280","6992452c5bcc41af3a3296fa","music","2026-04-23T10:54:45.796Z","2026-04-23T10:54:45.797Z","699cf3579b1a45c5d175c665","2026-02-24T00:39:51.934000","2026-04-23T10:54:45.977000","6992452c5bcc41af3a3296fa","false"
"1","0","0","6992452c5bcc41af3a3296fa","art","","2026-02-24T00:36:25.480Z","699cf289ba78a0322cda1e89","2026-02-24T00:36:25.637000","2026-02-24T00:36:25.638000","6992452c5bcc41af3a3296fa","false"
"1","0","0","6992452c5bcc41af3a3296fa","humour","","2026-02-24T00:36:20.950Z","699cf285c862b89bd9b48f0d","2026-02-24T00:36:21.131000","2026-02-24T00:36:21.131000","6992452c5bcc41af3a3296fa","false"
"1","2","420","698dbbf753d545317578c200","art","2026-04-28T12:05:36.243Z","2026-04-28T12:05:36.243Z","699cdf26bc82dd22ce99abc5","2026-02-23T23:13:42.077000","2026-04-28T12:05:36.446000","698dbbf753d545317578c200","false"
"1","0","0","698dbbf753d545317578c200","equipement","","2026-02-23T23:13:38.668Z","699cdf22b9af5d8ec5311c70","2026-02-23T23:13:38.772000","2026-02-23T23:13:38.772000","698dbbf753d545317578c200","false"
"1","0","0","698dbbf753d545317578c200","producer","","2026-02-23T23:13:34.880Z","699cdf1e7abec3317b23d6c6","2026-02-23T23:13:34.992000","2026-02-23T23:13:34.992000","698dbbf753d545317578c200","false"
"4","6","1740","699c655e40e8dc98eacda675","music","2026-04-24T14:00:00.192Z","2026-04-24T14:00:00.192Z","699c8780feead1d37defc9b9","2026-02-23T16:59:44.093000","2026-04-24T14:00:00.393000","699c655e40e8dc98eacda675","false"
"1","0","0","698dd1b2193c860027a3457a","equipement","","2026-02-23T12:39:59.303Z","699c4a9f0f514eee483e56c8","2026-02-23T12:39:59.449000","2026-02-23T12:39:59.449000","698dd1b2193c860027a3457a","false"
"1","0","0","699ba360cbfe486faa5ab707","music","","2026-02-23T00:48:05.609Z","699ba3c5b390fdb646f96af5","2026-02-23T00:48:05.779000","2026-02-23T00:48:05.779000","699ba360cbfe486faa5ab707","false"
"7","15","3100","698dbd987dbcc355eec0ff7c","music","2026-04-23T13:19:26.974Z","2026-04-23T13:19:26.974Z","699ba351a8d7e76c27336d82","2026-02-23T00:46:09.841000","2026-04-23T13:19:27.104000","698dbd987dbcc355eec0ff7c","false"
"1","0","0","698c747aee05acfdd23ea578","photo","","2026-02-21T19:08:36.278Z","699a02b493feb3791b219d81","2026-02-21T19:08:36.386000","2026-02-21T19:08:36.386000","698c747aee05acfdd23ea578","false"
"18","31","8880","698d204286a5af9808991620","humour","2026-04-20T01:33:43.026Z","2026-04-20T01:33:43.026Z","699522b4c78e74983a68c7c4","2026-02-18T02:23:48.563000","2026-04-20T01:33:43.204000","698d204286a5af9808991620","false"
